stratum,outcome,estimator,spec,family,bheard_bound,episode_set,n_episodes,n_districts,post_window,draw_post_window,first_week_chi2,first_week_mean_coef,first_week_mean_se,path_coefs,path_ses,n_first_week_coefs,p_randomization,p_asymptotic,p_bh_adjusted,ri_scheme,ri_exact,n_draws,n_admissible_starts,null_sd,n_obs,status,note,data_source,null_certified,draws_requested,draws_prespecified,calibration_sims,calibration_scheme,freeze_active_at_run,overwrite_reason
C2_exposed,mh_narrow_share,OLS_share,sens_post28,sensitivity,early,primary,30,59.0,28,14,8.693863988379864,-0.0007113505468511583,0.0013060025382038347,"[0.0009911927539678852, -0.0007838652145133048, 0.0010966703742239826, -0.0010057142886660795, -0.0023982812898405265, -0.0024433576394037072, -2.5601353054012916e-05, -0.001121847717523503]","[0.0018172954164919783, 0.0016537154978277712, 0.0017565328011122576, 0.0017461435596754036, 0.0019793702961186307, 0.0015793390434142693, 0.0016569685762519689, 0.0018407261735280118]",8.0,0.367816091954023,0.3687756681155913,,anchor_shift,0.0,2000,1280.0,4.272953838277748,58292.0,OK,28-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow,PPML_count_offset,sens_post28,sensitivity,early,primary,30,59.0,28,14,8.541859635092186,0.0018305602281961726,0.010507100057232736,"[0.011371650989730203, 0.007020632036127466, 0.014637474579838314, 0.005763080131454124, -0.012886124884148482, -0.01532547353392257, 0.007657401489438781, -0.003594158982948447]","[0.01513739594430119, 0.01376395414874337, 0.01490489603871182, 0.01522152081618927, 0.017638138858760602, 0.012487277269862757, 0.013903134840096094, 0.015223483103707525]",8.0,0.3638180909545227,0.3824036394150693,,anchor_shift,0.0,2000,1280.0,4.195163297020818,58292.0,OK,28-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share,OLS_share,sens_post60,sensitivity,early,primary,30,59.0,60,14,5.5037662511528636,-0.0001765339893355688,0.0011954958173032995,"[0.001621543002516552, -0.0004897855984245509, 0.0008572412117058957, -0.0004951544612311581, -0.0015172658897169527, -0.001696545773253702, 0.000660848569762779, -0.00035315297604341387]","[0.0017462666549748482, 0.0014981470688295382, 0.001750630143565538, 0.0015860955462897127, 0.0019208457662435979, 0.0016033063923816425, 0.0015632844911949838, 0.0016995319409838262]",8.0,0.6426786606696652,0.7026226896872529,,anchor_shift,0.0,2000,1280.0,4.004501975504157,71921.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp,PPML_count_offset,sens_post60,sensitivity,early,primary,30,59.0,60,14,4.461289051372174,0.005453936042705491,0.01173379194102773,"[0.017895555938340413, 0.0076340718888629686, 0.014860355851231829, 0.007935347260087032, -0.0074490235990243145, -0.012356998480651653, 0.014842321664494737, 0.0002698578183029129]","[0.018348521673233593, 0.015442053893681069, 0.018569331912565535, 0.017110510925114727, 0.021725357153665997, 0.01651080534251981, 0.01646688942004195, 0.017632444000345214]",8.0,0.7591204397801099,0.8132934084975543,,anchor_shift,0.0,2000,1280.0,4.012286952621163,71921.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share,OLS_share,sens_post60,sensitivity,early,primary,30,59.0,60,14,7.759917446049684,-0.0007077134342492109,0.0014077655368237212,"[0.0009570499058429031, -0.0007583752992726233, 0.0010174891913690655, -0.0009040597801757027, -0.002359017344960051, -0.0024201459171338444, -1.728903162887779e-05, -0.0011773591980345566]","[0.0018892582719197567, 0.0017182119701452685, 0.001878461563281329, 0.0018593751942219405, 0.0020970290459299246, 0.0016858626188104079, 0.0017315135149278248, 0.0019267773713063656]",8.0,0.431784107946027,0.45726668929278114,,anchor_shift,0.0,2000,1280.0,4.098791183791265,71921.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow,PPML_count_offset,sens_post60,sensitivity,early,primary,30,59.0,60,14,7.460534923296649,0.0013614652614334275,0.01124390348333898,"[0.01097041427219498, 0.006799994430264752, 0.013383892751792545, 0.005702395779043122, -0.01320140952318399, -0.01577132427687238, 0.007404405705866178, -0.004396647047637788]","[0.015527609306767973, 0.014095363629109259, 0.015946067671293224, 0.016117506740288647, 0.018888152977155615, 0.013565591149299706, 0.014477170877514434, 0.015741586153182982]",8.0,0.4292853573213393,0.4878540783935673,,anchor_shift,0.0,2000,1280.0,4.226912349686862,71921.0,OK,60-day post window (addendum 3); placebo starts drawn on the certified 14-day geometry; tails truncate at the stratum edge (addendum 17),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share,OLS_share,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,31,59.0,14,14,5.855241018985537,0.00022872877486359306,0.0011185799877970381,"[0.0013311385136061105, -0.0009306366007415733, 0.0008605766624247088, -4.542424470363353e-05, -0.0004645084057603237, -0.001189753248504627, 0.0012898234297662743, 0.0009786140928218084]","[0.001643641082354753, 0.0014278780316750047, 0.0016547610533227143, 0.001496210939274327, 0.0017936496545147404, 0.0015554417723477136, 0.0013599527472693198, 0.0016957641996759275]",8.0,0.6681659170414792,0.6634431445938684,,anchor_shift,0.0,2000,1280.0,4.5232454411069565,46433.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp,PPML_count_offset,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,31,59.0,14,14,6.446118990286837,0.007860809013080243,0.011103242459619704,"[0.015605590112689421, -0.001062897022916161, 0.011630574788778988, 0.008706497349780396, 0.002029738906236735, -0.011445127515098021, 0.02160592152560718, 0.01581617395956341]","[0.01755753328962872, 0.01506085671090985, 0.01719036979329913, 0.015978822518512563, 0.01967478415864568, 0.015846515919178236, 0.013878093912648383, 0.017845777254161033]",8.0,0.5987006496751625,0.5973901422855064,,anchor_shift,0.0,2000,1280.0,4.409285084398897,46433.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share,OLS_share,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,31,59.0,14,14,6.585966655384324,-0.0002127246428165717,0.001288372540965433,"[0.0008940047291728056, -0.0011277820920374381, 0.0015060214853294133, -0.0003724248049200628, -0.0014498266949213878, -0.001886168058072515, 0.00034414797870078415, 0.000390230314215827]","[0.0017639821454142942, 0.0016394521461670722, 0.001776725854200871, 0.0017303434540282313, 0.001985832248665935, 0.001637945495883358, 0.001593146633006981, 0.0019082998514425953]",8.0,0.5957021489255372,0.5818887536743176,,anchor_shift,0.0,2000,1280.0,4.292767068514698,46433.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow,PPML_count_offset,sens_broad_basket,sensitivity,early,confirmation_episodes_rebuilt_broad.csv,31,59.0,14,14,6.723871902652149,0.003754513375529351,0.010533699812185746,"[0.009786730581637593, -0.0001961629864789731, 0.014000042834381143, 0.007054697992218888, -0.006536101438594353, -0.01499366885975731, 0.011056853828260157, 0.00986371505256766]","[0.01480210586102928, 0.013815366468763999, 0.015103678516491128, 0.014997284330160985, 0.017601842374215314, 0.013556674856805862, 0.013480548573733524, 0.016197656645398035]",8.0,0.5692153923038481,0.566696643706874,,anchor_shift,0.0,2000,1280.0,4.334918536240258,46433.0,OK,broad basket: +9 civilian-actor articles,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share,OLS_share,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,30,59.0,14,14,6.702174757748086,4.291582030464281e-05,0.001158148168494724,"[0.0016557244092829592, -0.0005657833073982915, 0.00041340240936233667, -0.0005530083923715014, -0.0010149195031854989, -0.0014078517808758045, 0.001471715348248143, 0.0003440473793747999]","[0.001680269994640137, 0.0014655460030051518, 0.0016996149651093836, 0.0015174006165231668, 0.0018349762027279706, 0.0015793787604707961, 0.0014046796932985258, 0.0016915473551692025]",8.0,0.5637181409295352,0.5690799002183633,,anchor_shift,0.0,2000,1280.0,4.512807291491273,45489.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp,PPML_count_offset,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,30,59.0,14,14,6.240170202320346,0.0072344438951379856,0.01175205049856961,"[0.01892818675381353, 0.005171611387069011, 0.007663568901521564, 0.008745106567378319, -0.001369700966285945, -0.011236255384437755, 0.02332506946139814, 0.006647964440647027]","[0.01832024725798632, 0.015470791566717016, 0.018036646895477643, 0.016446857357860088, 0.020698064937685213, 0.016283980317234343, 0.014495428903086579, 0.017812641488888288]",8.0,0.6261869065467266,0.6203489232945594,,anchor_shift,0.0,2000,1280.0,4.363084981157738,45489.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share,OLS_share,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,30,59.0,14,14,6.433778797559153,-0.00048454553572376436,0.001334542053861932,"[0.0008570942178491853, -0.0007038279673119284, 0.0006942919526850794, -0.001064108813686148, -0.0019260483362752048, -0.0020454671545100237, 0.0005928695984053032, -0.0002811677829463776]","[0.0018000419513704237, 0.001703954923632446, 0.001828533233586873, 0.001773536476047921, 0.002018235118210016, 0.0016343416041136778, 0.001596617191755734, 0.0019286999661554934]",8.0,0.6221889055472264,0.5987619102042441,,anchor_shift,0.0,2000,1280.0,4.400467370523137,45489.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
